,audio_status,audio_status_time,audio_status_realtime,audio_status_trialtime
6378,1,3626.382969564,08:24:24:608319,10.214061296198906
6379,1,3626.383776412,08:24:24:609126,10.214869223199003
6380,1,3626.384450392,08:24:24:609800,10.21553890119867
6381,1,3626.393399986,08:24:24:618752,10.224444277198927
6382,1,3626.39424075,08:24:24:619590,10.225323473198841
6383,1,3626.394901462,08:24:24:620251,10.225989710198974
6384,1,3626.395603009,08:24:24:620952,10.226685958198686
6385,1,3626.396274541,08:24:24:621625,10.227363334198799
6386,1,3626.397035724,08:24:24:622387,10.22813435219905
6387,1,3626.397756414,08:24:24:623106,10.228844017198753
6388,1,3626.39843067,08:24:24:623781,10.229524720198697
6389,1,3626.399138694,08:24:24:624488,10.230215799198959
6390,1,3626.399782845,08:24:24:625132,10.23086846419892
6391,1,3626.400452342,08:24:24:625801,10.231528992198946
6392,1,3626.410398846,08:24:24:635756,10.241445392198784
6393,1,3626.411249913,08:24:24:636600,10.242365737198725
6394,1,3626.411962526,08:24:24:637315,10.243062792198998
6395,1,3626.412691604,08:24:24:638042,10.243782652199116
6396,1,3626.413392544,08:24:24:638742,10.244472571198912
6397,1,3626.414063072,08:24:24:639411,10.245131132198821
6398,1,3626.414723973,08:24:24:640073,10.245794588198805
6399,1,3626.415374991,08:24:24:640723,10.246440631198766
6400,1,3626.416134181,08:24:24:641484,10.247223699198912
6401,1,3626.416827222,08:24:24:642176,10.247904732199004
6402,1,3626.417516266,08:24:24:642866,10.248595972198927
6403,1,3626.42692841,08:24:24:652285,10.257973993198902
6404,1,3626.427758009,08:24:24:653107,10.258837193198815
6405,1,3626.42842717,08:24:24:653778,10.259553019198847
6406,1,3626.429183574,08:24:24:654534,10.260268513198753
6407,1,3626.429836896,08:24:24:655187,10.26092202919881
6408,1,3626.430544336,08:24:24:655894,10.261626511198756
6409,1,3626.431228932,08:24:24:656578,10.262307400199006
6410,1,3626.431893969,08:24:24:657244,10.262975540199022
6411,1,3626.432662447,08:24:24:658015,10.26376539319881
6412,1,3626.433332489,08:24:24:658683,10.26441873119893
6413,1,3626.434072791,08:24:24:659425,10.26517253819884
6414,1,3626.443561461,08:24:24:668917,10.274606396199033
6415,1,3626.444413102,08:24:24:669764,10.275501680198886
6416,1,3626.445099142,08:24:24:670450,10.276188309198915
6417,1,3626.445812407,08:24:24:671163,10.27689133219883
6418,1,3626.44650311,08:24:24:671855,10.277642461198866
6419,1,3626.447287025,08:24:24:672639,10.27837729419889
6420,1,3626.447993859,08:24:24:673345,10.2790757931989
6421,1,3626.448692894,08:24:24:674043,10.279772781198972
6422,1,3626.4493733,08:24:24:674724,10.280464737199054
6423,1,3626.450145406,08:24:24:675498,10.281241548198977
6424,1,3626.450866457,08:24:24:676218,10.281945872198776
6425,1,3626.460291664,08:24:24:685648,10.291337470198869
6426,1,3626.46113335,08:24:24:686484,10.292230514198764
6427,1,3626.461815569,08:24:24:687167,10.292908352198992
6428,1,3626.462573711,08:24:24:687925,10.29366027019887
6429,1,3626.463276185,08:24:24:688628,10.29436150219908
6430,1,3626.463959185,08:24:24:689309,10.295033460198738
6431,1,3626.464644179,08:24:24:689996,10.29574042619879
6432,1,3626.465367103,08:24:24:690718,10.296451818198875
6433,1,3626.4660471,08:24:24:691400,10.297143782198873
6434,1,3626.466803404,08:24:24:692175,10.297964139198939
6435,1,3626.467628124,08:24:24:692981,10.29872394819904
6436,1,3626.476912257,08:24:24:702271,10.307958472199061
6437,1,3626.477761793,08:24:24:703114,10.30885410819883
6438,1,3626.478467333,08:24:24:703819,10.309547612198912
6439,1,3626.479167227,08:24:24:704519,10.310249879199091
6440,1,3626.479843221,08:24:24:705194,10.310947583198868
6441,1,3626.480630946,08:24:24:705984,10.311727503199108
6442,1,3626.481362393,08:24:24:706715,10.312451716198666
6443,1,3626.482038301,08:24:24:707389,10.313113997198798
6444,1,3626.482699382,08:24:24:708049,10.313768389198685
6445,1,3626.483359309,08:24:24:708710,10.314441148198966
6446,1,3626.484069942,08:24:24:709422,10.315158319198872
6447,1,3626.493626873,08:24:24:718984,10.324672654198821
6448,1,3626.494414899,08:24:24:719766,10.325490668199109
6449,1,3626.495079384,08:24:24:720432,10.326203027198972
6450,1,3626.495824865,08:24:24:721176,10.326904784199087
6451,1,3626.496480585,08:24:24:721833,10.327563776198986
6452,1,3626.497140427,08:24:24:722492,10.328224777199011
6453,1,3626.497826726,08:24:24:723178,10.328927960199053
6454,1,3626.498535569,08:24:24:723887,10.329612493198965
6455,1,3626.499173006,08:24:24:724524,10.330245382198882
6456,1,3626.499834056,08:24:24:725185,10.330903698199108
6457,1,3626.500573093,08:24:24:725926,10.331661117199019
6458,1,3626.51044138,08:24:24:735800,10.3414872121989
6459,1,3626.511275611,08:24:24:736627,10.34236129719875
6460,1,3626.512043619,08:24:24:737396,10.343128981198788
6461,1,3626.512718086,08:24:24:738072,10.34381203419889
6462,1,3626.513432931,08:24:24:738785,10.344512342198868
6463,1,3626.514116691,08:24:24:739469,10.345205199198972
6464,1,3626.514831952,08:24:24:740185,10.345922456198878
6465,1,3626.515551906,08:24:24:740906,10.346648712199112
6466,1,3626.516267511,08:24:24:741620,10.34734839119892
6467,1,3626.516982806,08:24:24:742336,10.34809729719882
6468,1,3626.517738524,08:24:24:743092,10.348828664199118
6469,1,3626.526695766,08:24:24:752054,10.35774148019891
6470,1,3626.527584659,08:24:24:752938,10.358674136198715
6471,1,3626.528226456,08:24:24:753579,10.35930417219879
6472,1,3626.528854253,08:24:24:754206,10.359933051198823
6473,1,3626.529519783,08:24:24:754873,10.360604271199009
6474,1,3626.530234871,08:24:24:755588,10.361321758198756
6475,1,3626.530950724,08:24:24:756304,10.362040652199084
6476,1,3626.531680419,08:24:24:757034,10.362772780199066
6477,1,3626.532375587,08:24:24:757730,10.363465779199032
6478,1,3626.533116946,08:24:24:758472,10.364216411198868
6479,1,3626.533817581,08:24:24:759171,10.364930299198932
6480,1,3626.543838349,08:24:24:769198,10.374884233198827
6481,1,3626.544768255,08:24:24:770123,10.375865786199029
6482,1,3626.545510863,08:24:24:770865,10.376604376198884
6483,1,3626.546303927,08:24:24:771659,10.377405318198726
6484,1,3626.547022581,08:24:24:772377,10.378121894199012
6485,1,3626.547764701,08:24:24:773119,10.378919350198885
6486,1,3626.548571383,08:24:24:773926,10.379662356198878
6487,1,3626.549310646,08:24:24:774665,10.380400581198955
6488,1,3626.550018813,08:24:24:775403,10.381147179198706
6489,1,3626.550812144,08:24:24:776167,10.381909999198797
6490,1,3626.551557535,08:24:24:776913,10.382652391198917
6491,1,3626.560494912,08:24:24:785855,10.391540822198749
6492,1,3626.561369645,08:24:24:786725,10.392459718199007
6493,1,3626.562064692,08:24:24:787419,10.393211269198673
6494,1,3626.562863457,08:24:24:788218,10.393963036198784
6495,1,3626.563592872,08:24:24:788947,10.394674859198858
6496,1,3626.564298022,08:24:24:789651,10.395430910198684
6497,1,3626.565084805,08:24:24:790441,10.39618344019891
6498,1,3626.565812211,08:24:24:791167,10.396901560198785
6499,1,3626.566511942,08:24:24:791867,10.397627870198903
6500,1,3626.567224736,08:24:24:792580,10.398320302198954
6501,1,3626.567931385,08:24:24:793286,10.399021780198836
6502,1,3626.577141604,08:24:24:802502,10.40818750319886
6503,1,3626.57805642,08:24:24:803413,10.409154673198827
6504,1,3626.578751113,08:24:24:804106,10.409846742199079
6505,1,3626.57947893,08:24:24:804834,10.410583624198807
6506,1,3626.580310184,08:24:24:805666,10.411408710198884
6507,1,3626.58106633,08:24:24:806422,10.412165187198752
6508,1,3626.581899264,08:24:24:807255,10.412999453199063
6509,1,3626.582624473,08:24:24:807979,10.413707078198968
6510,1,3626.583494854,08:24:24:808851,10.414590833198872
6511,1,3626.584224266,08:24:24:809579,10.41531144019882
6512,1,3626.584890256,08:24:24:810243,10.415965421198962
6513,1,3626.593799701,08:24:24:819161,10.424845582198941
6514,1,3626.59474127,08:24:24:820097,10.425865911198798
6515,1,3626.595515872,08:24:24:820872,10.42661261819876
6516,1,3626.59629755,08:24:24:821654,10.427412542198908
6517,1,3626.597125429,08:24:24:822482,10.428225756199026
6518,1,3626.597881774,08:24:24:823239,10.428984774198852
6519,1,3626.598578446,08:24:24:823934,10.429742733198964
6520,1,3626.599368085,08:24:24:824724,10.430465141198965
6521,1,3626.600118367,08:24:24:825475,10.431218752198674
6522,1,3626.600869853,08:24:24:826227,10.43197121719868
6523,1,3626.60158134,08:24:24:826937,10.43267126219871
6524,1,3626.610346291,08:24:24:835734,10.441392297198945
6525,1,3626.611251749,08:24:24:836608,10.442385956198905
6526,1,3626.612035027,08:24:24:837391,10.443125618198792
6527,1,3626.612718744,08:24:24:838074,10.443810662198757
6528,1,3626.61342831,08:24:24:838784,10.444511298198904
6529,1,3626.614177903,08:24:24:839536,10.445278652198795
6530,1,3626.614920742,08:24:24:840277,10.446018224198724
6531,1,3626.615649302,08:24:24:841004,10.446731027198894
6532,1,3626.616350752,08:24:24:841706,10.447443477198703
6533,1,3626.617113832,08:24:24:842471,10.448211916198943
6534,1,3626.617822737,08:24:24:843178,10.448909054198793
6535,1,3626.626954659,08:24:24:852318,10.458001651199083
6536,1,3626.627900181,08:24:24:853257,10.45900357319897
6537,1,3626.628588382,08:24:24:853945,10.459681838198776
6538,1,3626.629337987,08:24:24:854696,10.460435898198739
6539,1,3626.630119449,08:24:24:855477,10.461264880198996
6540,1,3626.630893005,08:24:24:856249,10.461974960198859
6541,1,3626.631598264,08:24:24:856954,10.462789671199062
6542,1,3626.632404131,08:24:24:857760,10.463484579198848
6543,1,3626.633124371,08:24:24:858481,10.464221391198862
6544,1,3626.633783863,08:24:24:859139,10.46486077219879
6545,1,3626.634528539,08:24:24:859885,10.465620134199071
6546,1,3626.643755586,08:24:24:869119,10.4748016661988
6547,1,3626.644597419,08:24:24:869953,10.475678657198841
6548,1,3626.645303967,08:24:24:870661,10.476398509199043
6549,1,3626.646000147,08:24:24:871357,10.477093319198957
6550,1,3626.64695091,08:24:24:872308,10.478042109198668
6551,1,3626.647683009,08:24:24:873040,10.478780379198724
6552,1,3626.648369433,08:24:24:873726,10.479460792199006
6553,1,3626.649142887,08:24:24:874501,10.480240911198962
6554,1,3626.649835393,08:24:24:875191,10.48091975819898
6555,1,3626.650552631,08:24:24:875910,10.48164569419896
6556,1,3626.651276127,08:24:24:876634,10.482370473198898
6557,1,3626.660284546,08:24:24:885648,10.491330662198834
6558,1,3626.661197067,08:24:24:886555,10.492295387198737
6559,1,3626.661866986,08:24:24:887223,10.492943531198762
6560,1,3626.662505816,08:24:24:887862,10.493584257199018
6561,1,3626.663133229,08:24:24:888489,10.494209356199008
6562,1,3626.663810695,08:24:24:889169,10.494907513198996
6563,1,3626.664563307,08:24:24:889922,10.495664132198726
6564,1,3626.665355164,08:24:24:890713,10.496448589198735
6565,1,3626.666035057,08:24:24:891392,10.497124812198763
6566,1,3626.666754583,08:24:24:892112,10.497844019198965
6567,1,3626.667465911,08:24:24:892823,10.498559680198923
6568,1,3626.676914506,08:24:24:902278,10.507960678198742
6569,1,3626.677777455,08:24:24:903136,10.50887382719884
6570,1,3626.678489461,08:24:24:903846,10.50956879919886
6571,1,3626.679174751,08:24:24:904531,10.51025310319892
6572,1,3626.679856094,08:24:24:905212,10.51095351019876
6573,1,3626.68059801,08:24:24:905956,10.5116958331987
6574,1,3626.681299949,08:24:24:906657,10.512384071198994
6575,1,3626.68199011,08:24:24:907348,10.513074477199098
6576,1,3626.682684209,08:24:24:908040,10.513794947198676
6577,1,3626.683425537,08:24:24:908783,10.51451311819892
