,audio_status,audio_status_time,audio_status_realtime
1300,1,12018.879025795,2022-06-13 23:27:28.256734
1301,1,12018.879707542,2022-06-13 23:27:28.257417
1302,1,12018.880387014,2022-06-13 23:27:28.258096
1303,1,12018.881061169,2022-06-13 23:27:28.258772
1304,1,12018.881701595,2022-06-13 23:27:28.259411
1305,1,12018.882345617,2022-06-13 23:27:28.260053
1306,1,12018.882921642,2022-06-13 23:27:28.260629
1307,1,12018.88357198,2022-06-13 23:27:28.261281
1308,1,12018.884209688,2022-06-13 23:27:28.261919
1309,1,12018.884837634,2022-06-13 23:27:28.262546
1310,1,12018.894606478,2022-06-13 23:27:28.272317
1311,1,12018.895553927,2022-06-13 23:27:28.273265
1312,1,12018.896224684,2022-06-13 23:27:28.273933
1313,1,12018.896895156,2022-06-13 23:27:28.274605
1314,1,12018.897584763,2022-06-13 23:27:28.275294
1315,1,12018.89827194,2022-06-13 23:27:28.275982
1316,1,12018.898914169,2022-06-13 23:27:28.276622
1317,1,12018.899531562,2022-06-13 23:27:28.277239
1318,1,12018.900210537,2022-06-13 23:27:28.277921
1319,1,12018.901045772,2022-06-13 23:27:28.278757
1320,1,12018.90166962,2022-06-13 23:27:28.279379
1321,1,12018.91147989,2022-06-13 23:27:28.289190
1322,1,12018.912276638,2022-06-13 23:27:28.289988
1323,1,12018.912924016,2022-06-13 23:27:28.290636
1324,1,12018.913568648,2022-06-13 23:27:28.291279
1325,1,12018.914206332,2022-06-13 23:27:28.291917
1326,1,12018.914841815,2022-06-13 23:27:28.292553
1327,1,12018.91547888,2022-06-13 23:27:28.293190
1328,1,12018.916224206,2022-06-13 23:27:28.293935
1329,1,12018.916950474,2022-06-13 23:27:28.294660
1330,1,12018.917634334,2022-06-13 23:27:28.295346
1331,1,12018.918271956,2022-06-13 23:27:28.295982
1332,1,12018.928033764,2022-06-13 23:27:28.305744
1333,1,12018.928846678,2022-06-13 23:27:28.306560
1334,1,12018.929630199,2022-06-13 23:27:28.307342
1335,1,12018.93023861,2022-06-13 23:27:28.307949
1336,1,12018.930884048,2022-06-13 23:27:28.308595
1337,1,12018.931487982,2022-06-13 23:27:28.309198
1338,1,12018.932196456,2022-06-13 23:27:28.309908
1339,1,12018.932857489,2022-06-13 23:27:28.310568
1340,1,12018.933533022,2022-06-13 23:27:28.311245
1341,1,12018.934203018,2022-06-13 23:27:28.311915
1342,1,12018.934832952,2022-06-13 23:27:28.312545
1343,1,12018.944438582,2022-06-13 23:27:28.322149
1344,1,12018.94516781,2022-06-13 23:27:28.322879
1345,1,12018.945813724,2022-06-13 23:27:28.323526
1346,1,12018.946448335,2022-06-13 23:27:28.324162
1347,1,12018.947074726,2022-06-13 23:27:28.324786
1348,1,12018.947691102,2022-06-13 23:27:28.325403
1349,1,12018.948346595,2022-06-13 23:27:28.326058
1350,1,12018.949015963,2022-06-13 23:27:28.326740
1351,1,12018.949710632,2022-06-13 23:27:28.327423
1352,1,12018.950379283,2022-06-13 23:27:28.328091
1353,1,12018.951024149,2022-06-13 23:27:28.328737
1354,1,12018.961434843,2022-06-13 23:27:28.339147
1355,1,12018.962231369,2022-06-13 23:27:28.339943
1356,1,12018.962917982,2022-06-13 23:27:28.340629
1357,1,12018.963560039,2022-06-13 23:27:28.341272
1358,1,12018.964201098,2022-06-13 23:27:28.341912
1359,1,12018.964835554,2022-06-13 23:27:28.342547
1360,1,12018.965471216,2022-06-13 23:27:28.343182
1361,1,12018.966098853,2022-06-13 23:27:28.343811
1362,1,12018.96679882,2022-06-13 23:27:28.344511
1363,1,12018.967373919,2022-06-13 23:27:28.345085
1364,1,12018.968015316,2022-06-13 23:27:28.345727
1365,1,12018.977966634,2022-06-13 23:27:28.355679
1366,1,12018.978747223,2022-06-13 23:27:28.356460
1367,1,12018.979470298,2022-06-13 23:27:28.357183
1368,1,12018.980118594,2022-06-13 23:27:28.357831
1369,1,12018.980711422,2022-06-13 23:27:28.358424
1370,1,12018.981342645,2022-06-13 23:27:28.359056
1371,1,12018.981970398,2022-06-13 23:27:28.359683
1372,1,12018.982626406,2022-06-13 23:27:28.360339
1373,1,12018.98336301,2022-06-13 23:27:28.361078
1374,1,12018.984029617,2022-06-13 23:27:28.361743
1375,1,12018.984710175,2022-06-13 23:27:28.362423
1376,1,12018.994684165,2022-06-13 23:27:28.372400
1377,1,12018.995670399,2022-06-13 23:27:28.373384
1378,1,12018.996322013,2022-06-13 23:27:28.374036
1379,1,12018.996945083,2022-06-13 23:27:28.374658
1380,1,12018.997531279,2022-06-13 23:27:28.375244
1381,1,12018.998168756,2022-06-13 23:27:28.375882
1382,1,12018.998912979,2022-06-13 23:27:28.376628
1383,1,12018.999598475,2022-06-13 23:27:28.377313
1384,1,12019.000196347,2022-06-13 23:27:28.377910
1385,1,12019.000884437,2022-06-13 23:27:28.378598
1386,1,12019.00147727,2022-06-13 23:27:28.379191
1387,1,12019.011055567,2022-06-13 23:27:28.388770
1388,1,12019.011824142,2022-06-13 23:27:28.389539
1389,1,12019.012552698,2022-06-13 23:27:28.390269
1390,1,12019.013212907,2022-06-13 23:27:28.390927
1391,1,12019.014056087,2022-06-13 23:27:28.391773
1392,1,12019.01472277,2022-06-13 23:27:28.392438
1393,1,12019.015328604,2022-06-13 23:27:28.393043
1394,1,12019.01596677,2022-06-13 23:27:28.393682
1395,1,12019.016609605,2022-06-13 23:27:28.394325
1396,1,12019.017229863,2022-06-13 23:27:28.394944
1397,1,12019.017861316,2022-06-13 23:27:28.395578
1398,1,12019.028295053,2022-06-13 23:27:28.406012
1399,1,12019.029052724,2022-06-13 23:27:28.406768
1400,1,12019.029735445,2022-06-13 23:27:28.407452
1401,1,12019.030544822,2022-06-13 23:27:28.408263
1402,1,12019.031211734,2022-06-13 23:27:28.408929
1403,1,12019.031876215,2022-06-13 23:27:28.409594
1404,1,12019.032532965,2022-06-13 23:27:28.410248
1405,1,12019.033199064,2022-06-13 23:27:28.410915
1406,1,12019.03387152,2022-06-13 23:27:28.411589
1407,1,12019.034557772,2022-06-13 23:27:28.412276
1408,1,12019.03530685,2022-06-13 23:27:28.413023
1409,1,12019.044817568,2022-06-13 23:27:28.422534
1410,1,12019.045639524,2022-06-13 23:27:28.423356
1411,1,12019.046289104,2022-06-13 23:27:28.424006
1412,1,12019.047032323,2022-06-13 23:27:28.424749
1413,1,12019.047721734,2022-06-13 23:27:28.425439
1414,1,12019.048329658,2022-06-13 23:27:28.426046
1415,1,12019.048978092,2022-06-13 23:27:28.426695
1416,1,12019.049642594,2022-06-13 23:27:28.427359
1417,1,12019.050283559,2022-06-13 23:27:28.427999
1418,1,12019.050876764,2022-06-13 23:27:28.428593
1419,1,12019.051509414,2022-06-13 23:27:28.429225
1420,1,12019.061565515,2022-06-13 23:27:28.439284
1421,1,12019.062482896,2022-06-13 23:27:28.440200
1422,1,12019.063091893,2022-06-13 23:27:28.440810
1423,1,12019.063756403,2022-06-13 23:27:28.441473
1424,1,12019.064406463,2022-06-13 23:27:28.442124
1425,1,12019.065089918,2022-06-13 23:27:28.442809
1426,1,12019.065798685,2022-06-13 23:27:28.443518
1427,1,12019.066544647,2022-06-13 23:27:28.444262
1428,1,12019.067251044,2022-06-13 23:27:28.444970
1429,1,12019.067959016,2022-06-13 23:27:28.445678
1430,1,12019.068631997,2022-06-13 23:27:28.446351
1431,1,12019.078181084,2022-06-13 23:27:28.455899
1432,1,12019.079080136,2022-06-13 23:27:28.456802
1433,1,12019.07975748,2022-06-13 23:27:28.457476
1434,1,12019.080405557,2022-06-13 23:27:28.458123
1435,1,12019.08105442,2022-06-13 23:27:28.458772
1436,1,12019.081719976,2022-06-13 23:27:28.459440
1437,1,12019.082417137,2022-06-13 23:27:28.460137
1438,1,12019.083096714,2022-06-13 23:27:28.460816
1439,1,12019.083744418,2022-06-13 23:27:28.461465
1440,1,12019.084382527,2022-06-13 23:27:28.462102
1441,1,12019.08501914,2022-06-13 23:27:28.462738
1442,1,12019.095212783,2022-06-13 23:27:28.472932
1443,1,12019.095974119,2022-06-13 23:27:28.473694
1444,1,12019.096666055,2022-06-13 23:27:28.474387
1445,1,12019.097356579,2022-06-13 23:27:28.475075
1446,1,12019.098028205,2022-06-13 23:27:28.475748
1447,1,12019.098657885,2022-06-13 23:27:28.476377
1448,1,12019.099270715,2022-06-13 23:27:28.476989
1449,1,12019.099901936,2022-06-13 23:27:28.477621
1450,1,12019.100510482,2022-06-13 23:27:28.478229
1451,1,12019.101163244,2022-06-13 23:27:28.478882
1452,1,12019.101810284,2022-06-13 23:27:28.479531
1453,1,12019.111550327,2022-06-13 23:27:28.489269
1454,1,12019.112267486,2022-06-13 23:27:28.489987
1455,1,12019.112904043,2022-06-13 23:27:28.490623
1456,1,12019.113547856,2022-06-13 23:27:28.491268
1457,1,12019.114184574,2022-06-13 23:27:28.491905
1458,1,12019.114884692,2022-06-13 23:27:28.492605
1459,1,12019.11555561,2022-06-13 23:27:28.493276
1460,1,12019.116249979,2022-06-13 23:27:28.493972
1461,1,12019.116983835,2022-06-13 23:27:28.494704
1462,1,12019.117724413,2022-06-13 23:27:28.495444
1463,1,12019.118395924,2022-06-13 23:27:28.496116
1464,1,12019.127928262,2022-06-13 23:27:28.505648
1465,1,12019.128773487,2022-06-13 23:27:28.506494
1466,1,12019.12941532,2022-06-13 23:27:28.507136
1467,1,12019.130099217,2022-06-13 23:27:28.507820
1468,1,12019.130748126,2022-06-13 23:27:28.508468
1469,1,12019.131346087,2022-06-13 23:27:28.509066
1470,1,12019.131962257,2022-06-13 23:27:28.509682
1471,1,12019.132661195,2022-06-13 23:27:28.510384
1472,1,12019.133270652,2022-06-13 23:27:28.510991
1473,1,12019.133942896,2022-06-13 23:27:28.511664
1474,1,12019.134551152,2022-06-13 23:27:28.512271
1475,1,12019.144192219,2022-06-13 23:27:28.521913
1476,1,12019.144978198,2022-06-13 23:27:28.522699
1477,1,12019.14563626,2022-06-13 23:27:28.523357
1478,1,12019.146253795,2022-06-13 23:27:28.523974
1479,1,12019.146879088,2022-06-13 23:27:28.524599
1480,1,12019.147508178,2022-06-13 23:27:28.525228
1481,1,12019.148151324,2022-06-13 23:27:28.525872
1482,1,12019.148786519,2022-06-13 23:27:28.526507
1483,1,12019.149459817,2022-06-13 23:27:28.527180
1484,1,12019.15010057,2022-06-13 23:27:28.527821
1485,1,12019.150701475,2022-06-13 23:27:28.528422
1486,1,12019.161531848,2022-06-13 23:27:28.539254
1487,1,12019.162369292,2022-06-13 23:27:28.540092
1488,1,12019.163057918,2022-06-13 23:27:28.540779
1489,1,12019.163686415,2022-06-13 23:27:28.541407
1490,1,12019.164317355,2022-06-13 23:27:28.542038
1491,1,12019.164945116,2022-06-13 23:27:28.542666
1492,1,12019.165580102,2022-06-13 23:27:28.543300
1493,1,12019.166217419,2022-06-13 23:27:28.543938
1494,1,12019.166936402,2022-06-13 23:27:28.544659
1495,1,12019.167618048,2022-06-13 23:27:28.545341
1496,1,12019.16826796,2022-06-13 23:27:28.545989
1497,1,12019.177842565,2022-06-13 23:27:28.555565
1498,1,12019.178611798,2022-06-13 23:27:28.556334
1499,1,12019.179232939,2022-06-13 23:27:28.556954
1500,1,12019.179861495,2022-06-13 23:27:28.557582
1501,1,12019.180493157,2022-06-13 23:27:28.558214
1502,1,12019.181132139,2022-06-13 23:27:28.558853
1503,1,12019.181769769,2022-06-13 23:27:28.559491
1504,1,12019.182401556,2022-06-13 23:27:28.560123
1505,1,12019.183069579,2022-06-13 23:27:28.560792
1506,1,12019.183719215,2022-06-13 23:27:28.561442
1507,1,12019.184315366,2022-06-13 23:27:28.562037
1508,1,12019.194453252,2022-06-13 23:27:28.572177
1509,1,12019.195230805,2022-06-13 23:27:28.572954
1510,1,12019.195873179,2022-06-13 23:27:28.573596
1511,1,12019.196513495,2022-06-13 23:27:28.574236
1512,1,12019.197162139,2022-06-13 23:27:28.574885
1513,1,12019.19779345,2022-06-13 23:27:28.575516
1514,1,12019.198425282,2022-06-13 23:27:28.576148
1515,1,12019.199061437,2022-06-13 23:27:28.576784
1516,1,12019.199698877,2022-06-13 23:27:28.577422
1517,1,12019.200325975,2022-06-13 23:27:28.578049
1518,1,12019.200970013,2022-06-13 23:27:28.578693
1519,1,12019.211184927,2022-06-13 23:27:28.588908
1520,1,12019.211941662,2022-06-13 23:27:28.589666
1521,1,12019.212573538,2022-06-13 23:27:28.590297
1522,1,12019.21319737,2022-06-13 23:27:28.590920
1523,1,12019.213862764,2022-06-13 23:27:28.591586
1524,1,12019.214510293,2022-06-13 23:27:28.592234
1525,1,12019.215105218,2022-06-13 23:27:28.592828
1526,1,12019.215735798,2022-06-13 23:27:28.593458
1527,1,12019.216370795,2022-06-13 23:27:28.594093
1528,1,12019.217007163,2022-06-13 23:27:28.594730
1529,1,12019.217640182,2022-06-13 23:27:28.595363
1530,1,12019.227870282,2022-06-13 23:27:28.605596
1531,1,12019.228663613,2022-06-13 23:27:28.606389
1532,1,12019.22937206,2022-06-13 23:27:28.607097
1533,1,12019.230021838,2022-06-13 23:27:28.607746
1534,1,12019.23066524,2022-06-13 23:27:28.608389
1535,1,12019.231310292,2022-06-13 23:27:28.609034
1536,1,12019.231947316,2022-06-13 23:27:28.609672
1537,1,12019.232570483,2022-06-13 23:27:28.610294
1538,1,12019.233197534,2022-06-13 23:27:28.610921
1539,1,12019.233835653,2022-06-13 23:27:28.611560
1540,1,12019.234469559,2022-06-13 23:27:28.612194
1541,1,12019.244481056,2022-06-13 23:27:28.622207
1542,1,12019.245277563,2022-06-13 23:27:28.623003
1543,1,12019.245912043,2022-06-13 23:27:28.623638
1544,1,12019.246539125,2022-06-13 23:27:28.624264
1545,1,12019.247177883,2022-06-13 23:27:28.624903
1546,1,12019.247814197,2022-06-13 23:27:28.625539
1547,1,12019.248447803,2022-06-13 23:27:28.626173
1548,1,12019.249082002,2022-06-13 23:27:28.626807
1549,1,12019.249710455,2022-06-13 23:27:28.627435
1550,1,12019.250352369,2022-06-13 23:27:28.628078
1551,1,12019.250991515,2022-06-13 23:27:28.628717
1552,1,12019.261258063,2022-06-13 23:27:28.638985
1553,1,12019.262041754,2022-06-13 23:27:28.639768
1554,1,12019.262703002,2022-06-13 23:27:28.640430
1555,1,12019.263369159,2022-06-13 23:27:28.641096
1556,1,12019.264004558,2022-06-13 23:27:28.641731
1557,1,12019.264634803,2022-06-13 23:27:28.642361
1558,1,12019.265267819,2022-06-13 23:27:28.642994
1559,1,12019.265900328,2022-06-13 23:27:28.643626
1560,1,12019.266534972,2022-06-13 23:27:28.644261
1561,1,12019.267170294,2022-06-13 23:27:28.644896
1562,1,12019.267808732,2022-06-13 23:27:28.645535
1563,1,12019.278084695,2022-06-13 23:27:28.655813
1564,1,12019.27891408,2022-06-13 23:27:28.656642
1565,1,12019.279558324,2022-06-13 23:27:28.657285
1566,1,12019.280185422,2022-06-13 23:27:28.657911
1567,1,12019.280813859,2022-06-13 23:27:28.658540
1568,1,12019.281450723,2022-06-13 23:27:28.659177
1569,1,12019.282088494,2022-06-13 23:27:28.659815
1570,1,12019.282730677,2022-06-13 23:27:28.660457
1571,1,12019.283356718,2022-06-13 23:27:28.661083
1572,1,12019.283986203,2022-06-13 23:27:28.661712
1573,1,12019.284617294,2022-06-13 23:27:28.662343
1574,1,12019.294570646,2022-06-13 23:27:28.672299
1575,1,12019.295411859,2022-06-13 23:27:28.673140
1576,1,12019.296062404,2022-06-13 23:27:28.673790
1577,1,12019.29668504,2022-06-13 23:27:28.674411
1578,1,12019.297328446,2022-06-13 23:27:28.675056
1579,1,12019.297969212,2022-06-13 23:27:28.675697
1580,1,12019.298593367,2022-06-13 23:27:28.676320
1581,1,12019.299230059,2022-06-13 23:27:28.676957
1582,1,12019.299863597,2022-06-13 23:27:28.677590
1583,1,12019.300498582,2022-06-13 23:27:28.678225
1584,1,12019.301134515,2022-06-13 23:27:28.678861
1585,1,12019.311296489,2022-06-13 23:27:28.689025
1586,1,12019.312077217,2022-06-13 23:27:28.689807
1587,1,12019.312721577,2022-06-13 23:27:28.690451
1588,1,12019.3133692,2022-06-13 23:27:28.691098
1589,1,12019.313980885,2022-06-13 23:27:28.691709
1590,1,12019.314675693,2022-06-13 23:27:28.692404
1591,1,12019.315421537,2022-06-13 23:27:28.693153
1592,1,12019.316136328,2022-06-13 23:27:28.693866
1593,1,12019.316808084,2022-06-13 23:27:28.694538
1594,1,12019.31747864,2022-06-13 23:27:28.695208
1595,1,12019.318102174,2022-06-13 23:27:28.695830
1596,1,12019.327865854,2022-06-13 23:27:28.705595
1597,1,12019.328643738,2022-06-13 23:27:28.706374
1598,1,12019.329293964,2022-06-13 23:27:28.707023
1599,1,12019.32993501,2022-06-13 23:27:28.707664
1600,1,12019.330679537,2022-06-13 23:27:28.708409
1601,1,12019.331301085,2022-06-13 23:27:28.709030
1602,1,12019.331925396,2022-06-13 23:27:28.709654
1603,1,12019.332549208,2022-06-13 23:27:28.710277
1604,1,12019.333198058,2022-06-13 23:27:28.710926
1605,1,12019.333835123,2022-06-13 23:27:28.711564
1606,1,12019.334482302,2022-06-13 23:27:28.712211
1607,1,12019.355983703,2022-06-13 23:27:28.733716
1608,1,12019.362364448,2022-06-13 23:27:28.740098
1609,1,12019.368195208,2022-06-13 23:27:28.745928
1610,1,12019.374548288,2022-06-13 23:27:28.752281
1611,1,12019.378755516,2022-06-13 23:27:28.756489
1612,1,12019.379410518,2022-06-13 23:27:28.757145
1613,1,12019.380061568,2022-06-13 23:27:28.757795
1614,1,12019.380777053,2022-06-13 23:27:28.758513
1615,1,12019.381524367,2022-06-13 23:27:28.759260
1616,1,12019.38215792,2022-06-13 23:27:28.759892
1617,1,12019.382809398,2022-06-13 23:27:28.760543
1618,1,12019.394838998,2022-06-13 23:27:28.772574
1619,1,12019.395688407,2022-06-13 23:27:28.773423
1620,1,12019.396380614,2022-06-13 23:27:28.774114
1621,1,12019.397029605,2022-06-13 23:27:28.774763
1622,1,12019.397675597,2022-06-13 23:27:28.775409
1623,1,12019.398340328,2022-06-13 23:27:28.776074
1624,1,12019.398949606,2022-06-13 23:27:28.776682
1625,1,12019.399612574,2022-06-13 23:27:28.777349
1626,1,12019.400272969,2022-06-13 23:27:28.778006
1627,1,12019.400931523,2022-06-13 23:27:28.778665
1628,1,12019.401609394,2022-06-13 23:27:28.779344
1629,1,12019.411465316,2022-06-13 23:27:28.789200
1630,1,12019.412272082,2022-06-13 23:27:28.790006
1631,1,12019.412873343,2022-06-13 23:27:28.790606
1632,1,12019.413563277,2022-06-13 23:27:28.791297
1633,1,12019.41422845,2022-06-13 23:27:28.791962
1634,1,12019.414873334,2022-06-13 23:27:28.792607
1635,1,12019.41551362,2022-06-13 23:27:28.793247
1636,1,12019.416146278,2022-06-13 23:27:28.793879
1637,1,12019.416781007,2022-06-13 23:27:28.794514
1638,1,12019.417446444,2022-06-13 23:27:28.795180
1639,1,12019.418088914,2022-06-13 23:27:28.795822
1640,1,12019.427974615,2022-06-13 23:27:28.805709
1641,1,12019.428757126,2022-06-13 23:27:28.806492
1642,1,12019.429416194,2022-06-13 23:27:28.807151
1643,1,12019.430070523,2022-06-13 23:27:28.807805
1644,1,12019.430692777,2022-06-13 23:27:28.808427
1645,1,12019.431338173,2022-06-13 23:27:28.809073
1646,1,12019.431964654,2022-06-13 23:27:28.809698
1647,1,12019.432600285,2022-06-13 23:27:28.810335
1648,1,12019.433231413,2022-06-13 23:27:28.810965
1649,1,12019.433863768,2022-06-13 23:27:28.811597
1650,1,12019.434479762,2022-06-13 23:27:28.812214
1651,1,12019.444680874,2022-06-13 23:27:28.822416
1652,1,12019.445456236,2022-06-13 23:27:28.823191
1653,1,12019.446113974,2022-06-13 23:27:28.823874
1654,1,12019.446813973,2022-06-13 23:27:28.824550
1655,1,12019.447478502,2022-06-13 23:27:28.825213
1656,1,12019.44812956,2022-06-13 23:27:28.825864
1657,1,12019.448748199,2022-06-13 23:27:28.826482
1658,1,12019.449539459,2022-06-13 23:27:28.827274
1659,1,12019.450224394,2022-06-13 23:27:28.827959
1660,1,12019.450929644,2022-06-13 23:27:28.828664
1661,1,12019.45164932,2022-06-13 23:27:28.829384
1662,1,12019.46117466,2022-06-13 23:27:28.838912
1663,1,12019.462064366,2022-06-13 23:27:28.839801
1664,1,12019.462780825,2022-06-13 23:27:28.840517
1665,1,12019.46341462,2022-06-13 23:27:28.841151
1666,1,12019.46408153,2022-06-13 23:27:28.841819
1667,1,12019.464760862,2022-06-13 23:27:28.842496
1668,1,12019.465451178,2022-06-13 23:27:28.843187
1669,1,12019.466172124,2022-06-13 23:27:28.843909
1670,1,12019.466905014,2022-06-13 23:27:28.844641
1671,1,12019.467598754,2022-06-13 23:27:28.845337
1672,1,12019.468294665,2022-06-13 23:27:28.846031
1673,1,12019.477653059,2022-06-13 23:27:28.855389
1674,1,12019.478421493,2022-06-13 23:27:28.856160
1675,1,12019.479050918,2022-06-13 23:27:28.856787
1676,1,12019.479702867,2022-06-13 23:27:28.857439
1677,1,12019.480361228,2022-06-13 23:27:28.858097
1678,1,12019.481011613,2022-06-13 23:27:28.858748
1679,1,12019.48165479,2022-06-13 23:27:28.859391
1680,1,12019.482254038,2022-06-13 23:27:28.859991
1681,1,12019.482911989,2022-06-13 23:27:28.860648
1682,1,12019.483572079,2022-06-13 23:27:28.861308
1683,1,12019.484253298,2022-06-13 23:27:28.861989
1684,1,12019.495470604,2022-06-13 23:27:28.873208
1685,1,12019.496247013,2022-06-13 23:27:28.873984
1686,1,12019.496976452,2022-06-13 23:27:28.874715
1687,1,12019.49763954,2022-06-13 23:27:28.875377
1688,1,12019.498301923,2022-06-13 23:27:28.876039
1689,1,12019.498949599,2022-06-13 23:27:28.876687
1690,1,12019.499565115,2022-06-13 23:27:28.877302
1691,1,12019.500178295,2022-06-13 23:27:28.877916
1692,1,12019.500814803,2022-06-13 23:27:28.878552
1693,1,12019.501442158,2022-06-13 23:27:28.879179
1694,1,12019.502077737,2022-06-13 23:27:28.879815
1695,1,12019.511297249,2022-06-13 23:27:28.889036
1696,1,12019.512095225,2022-06-13 23:27:28.889833
1697,1,12019.51277343,2022-06-13 23:27:28.890512
1698,1,12019.513442154,2022-06-13 23:27:28.891181
1699,1,12019.514131013,2022-06-13 23:27:28.891869
1700,1,12019.51482827,2022-06-13 23:27:28.892567
1701,1,12019.515478514,2022-06-13 23:27:28.893217
1702,1,12019.516106374,2022-06-13 23:27:28.893844
1703,1,12019.516714124,2022-06-13 23:27:28.894452
1704,1,12019.517315687,2022-06-13 23:27:28.895054
1705,1,12019.518023796,2022-06-13 23:27:28.895762
1706,1,12019.528566739,2022-06-13 23:27:28.906307
1707,1,12019.52944432,2022-06-13 23:27:28.907185
1708,1,12019.530123395,2022-06-13 23:27:28.907864
1709,1,12019.530796378,2022-06-13 23:27:28.908538
1710,1,12019.531456662,2022-06-13 23:27:28.909196
1711,1,12019.53211088,2022-06-13 23:27:28.909850
1712,1,12019.532772662,2022-06-13 23:27:28.910512
1713,1,12019.533514854,2022-06-13 23:27:28.911255
1714,1,12019.534178915,2022-06-13 23:27:28.911919
1715,1,12019.534822957,2022-06-13 23:27:28.912564
1716,1,12019.535460218,2022-06-13 23:27:28.913201
1717,1,12019.544915475,2022-06-13 23:27:28.922657
1718,1,12019.545754959,2022-06-13 23:27:28.923496
1719,1,12019.546415314,2022-06-13 23:27:28.924155
1720,1,12019.547120476,2022-06-13 23:27:28.924863
1721,1,12019.547752849,2022-06-13 23:27:28.925494
1722,1,12019.548457084,2022-06-13 23:27:28.926197
1723,1,12019.549232404,2022-06-13 23:27:28.926975
1724,1,12019.549912458,2022-06-13 23:27:28.927653
1725,1,12019.550642364,2022-06-13 23:27:28.928383
1726,1,12019.55129929,2022-06-13 23:27:28.929039
1727,1,12019.551940646,2022-06-13 23:27:28.929681
1728,1,12019.561797288,2022-06-13 23:27:28.939539
1729,1,12019.56267376,2022-06-13 23:27:28.940417
1730,1,12019.56339669,2022-06-13 23:27:28.941138
1731,1,12019.564050299,2022-06-13 23:27:28.941792
1732,1,12019.564687475,2022-06-13 23:27:28.942429
1733,1,12019.565318373,2022-06-13 23:27:28.943061
1734,1,12019.565949845,2022-06-13 23:27:28.943691
1735,1,12019.56659172,2022-06-13 23:27:28.944334
1736,1,12019.56721289,2022-06-13 23:27:28.944954
1737,1,12019.567852128,2022-06-13 23:27:28.945594
1738,1,12019.568513616,2022-06-13 23:27:28.946256
1739,1,12019.57816785,2022-06-13 23:27:28.955909
1740,1,12019.578975081,2022-06-13 23:27:28.956719
1741,1,12019.579612011,2022-06-13 23:27:28.957356
1742,1,12019.580288836,2022-06-13 23:27:28.958031
1743,1,12019.581017803,2022-06-13 23:27:28.958765
1744,1,12019.581765766,2022-06-13 23:27:28.959510
1745,1,12019.582460328,2022-06-13 23:27:28.960203
1746,1,12019.58312544,2022-06-13 23:27:28.960869
1747,1,12019.583806386,2022-06-13 23:27:28.961548
1748,1,12019.584452851,2022-06-13 23:27:28.962195
1749,1,12019.585094325,2022-06-13 23:27:28.962836
1750,1,12019.595126251,2022-06-13 23:27:28.972870
1751,1,12019.596023274,2022-06-13 23:27:28.973767
1752,1,12019.596853171,2022-06-13 23:27:28.974597
1753,1,12019.597527209,2022-06-13 23:27:28.975269
1754,1,12019.598284486,2022-06-13 23:27:28.976028
1755,1,12019.598952896,2022-06-13 23:27:28.976696
1756,1,12019.59962065,2022-06-13 23:27:28.977365
1757,1,12019.60030658,2022-06-13 23:27:28.978050
1758,1,12019.601004018,2022-06-13 23:27:28.978748
1759,1,12019.6017421,2022-06-13 23:27:28.979486
1760,1,12019.602451253,2022-06-13 23:27:28.980195
1761,1,12019.611720138,2022-06-13 23:27:28.989464
1762,1,12019.6125725,2022-06-13 23:27:28.990316
1763,1,12019.613222291,2022-06-13 23:27:28.990966
1764,1,12019.613845199,2022-06-13 23:27:28.991589
1765,1,12019.614485858,2022-06-13 23:27:28.992229
1766,1,12019.615111214,2022-06-13 23:27:28.992855
1767,1,12019.615765715,2022-06-13 23:27:28.993510
1768,1,12019.616381378,2022-06-13 23:27:28.994125
1769,1,12019.617012698,2022-06-13 23:27:28.994756
1770,1,12019.617645295,2022-06-13 23:27:28.995389
1771,1,12019.618291277,2022-06-13 23:27:28.996035
1772,1,12019.628290257,2022-06-13 23:27:29.006036
1773,1,12019.629119901,2022-06-13 23:27:29.006865
1774,1,12019.62974033,2022-06-13 23:27:29.007484
1775,1,12019.630366047,2022-06-13 23:27:29.008111
1776,1,12019.630993606,2022-06-13 23:27:29.008738
1777,1,12019.631645703,2022-06-13 23:27:29.009391
1778,1,12019.632287081,2022-06-13 23:27:29.010032
1779,1,12019.63293182,2022-06-13 23:27:29.010677
1780,1,12019.633600205,2022-06-13 23:27:29.011344
1781,1,12019.634281174,2022-06-13 23:27:29.012025
1782,1,12019.634935521,2022-06-13 23:27:29.012681
1783,1,12019.644735523,2022-06-13 23:27:29.022481
1784,1,12019.645556878,2022-06-13 23:27:29.023300
1785,1,12019.646218133,2022-06-13 23:27:29.023962
1786,1,12019.646855846,2022-06-13 23:27:29.024601
1787,1,12019.647514514,2022-06-13 23:27:29.025259
1788,1,12019.648149929,2022-06-13 23:27:29.025894
1789,1,12019.648798876,2022-06-13 23:27:29.026543
1790,1,12019.649402529,2022-06-13 23:27:29.027147
1791,1,12019.650044138,2022-06-13 23:27:29.027790
1792,1,12019.650676555,2022-06-13 23:27:29.028422
1793,1,12019.651314078,2022-06-13 23:27:29.029059
1794,1,12019.661732156,2022-06-13 23:27:29.039478
1795,1,12019.662550876,2022-06-13 23:27:29.040297
1796,1,12019.663206755,2022-06-13 23:27:29.040952
1797,1,12019.663862806,2022-06-13 23:27:29.041608
1798,1,12019.664523223,2022-06-13 23:27:29.042269
