,audio_status,audio_status_time,audio_status_realtime
6919,1,10633.638109413,2022-06-13 23:04:22.937062
6920,1,10633.648347565,2022-06-13 23:04:22.947301
6921,1,10633.649021841,2022-06-13 23:04:22.947975
6922,1,10633.649672805,2022-06-13 23:04:22.948626
6923,1,10633.650309417,2022-06-13 23:04:22.949262
6924,1,10633.650934254,2022-06-13 23:04:22.949886
6925,1,10633.651559091,2022-06-13 23:04:22.950511
6926,1,10633.652179129,2022-06-13 23:04:22.951131
6927,1,10633.652751442,2022-06-13 23:04:22.951704
6928,1,10633.653352473,2022-06-13 23:04:22.952306
6929,1,10633.653991475,2022-06-13 23:04:22.952944
6930,1,10633.654635419,2022-06-13 23:04:22.953588
6931,1,10633.665592607,2022-06-13 23:04:22.964547
6932,1,10633.666335522,2022-06-13 23:04:22.965290
6933,1,10633.667022283,2022-06-13 23:04:22.965975
6934,1,10633.667682676,2022-06-13 23:04:22.966637
6935,1,10633.668315259,2022-06-13 23:04:22.967269
6936,1,10633.668949572,2022-06-13 23:04:22.967904
6937,1,10633.669581419,2022-06-13 23:04:22.968535
6938,1,10633.670215805,2022-06-13 23:04:22.969170
6939,1,10633.670857581,2022-06-13 23:04:22.969812
6940,1,10633.671510982,2022-06-13 23:04:22.970464
6941,1,10633.672120653,2022-06-13 23:04:22.971074
6942,1,10633.681832734,2022-06-13 23:04:22.980788
6943,1,10633.682565408,2022-06-13 23:04:22.981520
6944,1,10633.683268841,2022-06-13 23:04:22.982223
6945,1,10633.683856809,2022-06-13 23:04:22.982811
6946,1,10633.684492793,2022-06-13 23:04:22.983447
6947,1,10633.685134219,2022-06-13 23:04:22.984088
6948,1,10633.685799579,2022-06-13 23:04:22.984754
6949,1,10633.686388041,2022-06-13 23:04:22.985342
6950,1,10633.686980874,2022-06-13 23:04:22.985935
6951,1,10633.687662181,2022-06-13 23:04:22.986616
6952,1,10633.688299531,2022-06-13 23:04:22.987253
6953,1,10633.698470602,2022-06-13 23:04:22.997427
6954,1,10633.699243002,2022-06-13 23:04:22.998198
6955,1,10633.699888415,2022-06-13 23:04:22.998843
6956,1,10633.700531531,2022-06-13 23:04:22.999486
6957,1,10633.701187821,2022-06-13 23:04:23.000143
6958,1,10633.701882416,2022-06-13 23:04:23.000838
6959,1,10633.702561411,2022-06-13 23:04:23.001516
6960,1,10633.703221386,2022-06-13 23:04:23.002176
6961,1,10633.703848252,2022-06-13 23:04:23.002802
6962,1,10633.704498116,2022-06-13 23:04:23.003453
6963,1,10633.705143329,2022-06-13 23:04:23.004098
6964,1,10633.715594234,2022-06-13 23:04:23.014550
6965,1,10633.716285855,2022-06-13 23:04:23.015242
6966,1,10633.716886488,2022-06-13 23:04:23.015842
6967,1,10633.717526327,2022-06-13 23:04:23.016482
6968,1,10633.718204155,2022-06-13 23:04:23.017161
6969,1,10633.718828293,2022-06-13 23:04:23.017783
6970,1,10633.719431765,2022-06-13 23:04:23.018389
6971,1,10633.720072296,2022-06-13 23:04:23.019028
6972,1,10633.720684122,2022-06-13 23:04:23.019641
6973,1,10633.721356634,2022-06-13 23:04:23.020313
6974,1,10633.721986299,2022-06-13 23:04:23.020944
6975,1,10633.732187785,2022-06-13 23:04:23.031144
6976,1,10633.732987179,2022-06-13 23:04:23.031946
6977,1,10633.733705569,2022-06-13 23:04:23.032662
6978,1,10633.734360927,2022-06-13 23:04:23.033318
6979,1,10633.734991289,2022-06-13 23:04:23.033947
6980,1,10633.735644608,2022-06-13 23:04:23.034602
6981,1,10633.736268493,2022-06-13 23:04:23.035225
6982,1,10633.736889456,2022-06-13 23:04:23.035845
6983,1,10633.737537892,2022-06-13 23:04:23.036495
6984,1,10633.738172772,2022-06-13 23:04:23.037129
6985,1,10633.738843038,2022-06-13 23:04:23.037801
6986,1,10633.748821256,2022-06-13 23:04:23.047779
6987,1,10633.749610975,2022-06-13 23:04:23.048569
6988,1,10633.750261409,2022-06-13 23:04:23.049218
6989,1,10633.750915414,2022-06-13 23:04:23.049872
6990,1,10633.751490117,2022-06-13 23:04:23.050446
6991,1,10633.752158457,2022-06-13 23:04:23.051116
6992,1,10633.752803277,2022-06-13 23:04:23.051761
6993,1,10633.753428858,2022-06-13 23:04:23.052385
6994,1,10633.754058458,2022-06-13 23:04:23.053015
6995,1,10633.754683262,2022-06-13 23:04:23.053640
6996,1,10633.755307656,2022-06-13 23:04:23.054266
6997,1,10633.765578365,2022-06-13 23:04:23.064537
6998,1,10633.766411839,2022-06-13 23:04:23.065370
6999,1,10633.767046195,2022-06-13 23:04:23.066004
7000,1,10633.767725338,2022-06-13 23:04:23.066683
7001,1,10633.768361593,2022-06-13 23:04:23.067321
7002,1,10633.768995267,2022-06-13 23:04:23.067953
7003,1,10633.769653803,2022-06-13 23:04:23.068612
7004,1,10633.770348928,2022-06-13 23:04:23.069309
7005,1,10633.771012762,2022-06-13 23:04:23.069973
7006,1,10633.771645011,2022-06-13 23:04:23.070603
7007,1,10633.772315475,2022-06-13 23:04:23.071273
7008,1,10633.782039901,2022-06-13 23:04:23.080999
7009,1,10633.782829245,2022-06-13 23:04:23.081790
7010,1,10633.783512797,2022-06-13 23:04:23.082471
7011,1,10633.784172396,2022-06-13 23:04:23.083130
7012,1,10633.784830682,2022-06-13 23:04:23.083788
7013,1,10633.785470612,2022-06-13 23:04:23.084429
7014,1,10633.786084653,2022-06-13 23:04:23.085042
7015,1,10633.786705008,2022-06-13 23:04:23.085663
7016,1,10633.787361096,2022-06-13 23:04:23.086318
7017,1,10633.787991769,2022-06-13 23:04:23.086961
7018,1,10633.788609372,2022-06-13 23:04:23.087567
7019,1,10633.798569659,2022-06-13 23:04:23.097529
7020,1,10633.799415657,2022-06-13 23:04:23.098375
7021,1,10633.800053754,2022-06-13 23:04:23.099012
7022,1,10633.800683239,2022-06-13 23:04:23.099641
7023,1,10633.801319168,2022-06-13 23:04:23.100277
7024,1,10633.801972445,2022-06-13 23:04:23.100931
7025,1,10633.802586196,2022-06-13 23:04:23.101544
7026,1,10633.803212497,2022-06-13 23:04:23.102171
7027,1,10633.803893048,2022-06-13 23:04:23.102851
7028,1,10633.804533736,2022-06-13 23:04:23.103491
7029,1,10633.805123527,2022-06-13 23:04:23.104081
7030,1,10633.815328459,2022-06-13 23:04:23.114287
7031,1,10633.816048276,2022-06-13 23:04:23.115007
7032,1,10633.816730341,2022-06-13 23:04:23.115689
7033,1,10633.817407127,2022-06-13 23:04:23.116365
7034,1,10633.818108553,2022-06-13 23:04:23.117067
7035,1,10633.818780416,2022-06-13 23:04:23.117738
7036,1,10633.819414562,2022-06-13 23:04:23.118373
7037,1,10633.820046061,2022-06-13 23:04:23.119004
7038,1,10633.820654777,2022-06-13 23:04:23.119614
7039,1,10633.821326693,2022-06-13 23:04:23.120285
7040,1,10633.821970062,2022-06-13 23:04:23.120928
7041,1,10633.831782374,2022-06-13 23:04:23.130742
7042,1,10633.832557788,2022-06-13 23:04:23.131517
7043,1,10633.833210546,2022-06-13 23:04:23.132169
7044,1,10633.833870828,2022-06-13 23:04:23.132830
7045,1,10633.834530726,2022-06-13 23:04:23.133490
7046,1,10633.835184851,2022-06-13 23:04:23.134143
7047,1,10633.835878448,2022-06-13 23:04:23.134838
7048,1,10633.836589931,2022-06-13 23:04:23.135550
7049,1,10633.837223539,2022-06-13 23:04:23.136183
7050,1,10633.837826404,2022-06-13 23:04:23.136786
7051,1,10633.838452083,2022-06-13 23:04:23.137411
7052,1,10633.848428275,2022-06-13 23:04:23.147388
7053,1,10633.849257723,2022-06-13 23:04:23.148218
7054,1,10633.849890162,2022-06-13 23:04:23.148850
7055,1,10633.850498483,2022-06-13 23:04:23.149458
7056,1,10633.851183027,2022-06-13 23:04:23.150142
7057,1,10633.851771353,2022-06-13 23:04:23.150730
7058,1,10633.852433803,2022-06-13 23:04:23.151393
7059,1,10633.853061735,2022-06-13 23:04:23.152021
7060,1,10633.853692959,2022-06-13 23:04:23.152652
7061,1,10633.854325477,2022-06-13 23:04:23.153285
7062,1,10633.854994955,2022-06-13 23:04:23.153955
7063,1,10633.865075843,2022-06-13 23:04:23.164037
7064,1,10633.865770107,2022-06-13 23:04:23.164730
7065,1,10633.866391687,2022-06-13 23:04:23.165351
7066,1,10633.867024337,2022-06-13 23:04:23.165984
7067,1,10633.867673781,2022-06-13 23:04:23.166634
7068,1,10633.868259419,2022-06-13 23:04:23.167219
7069,1,10633.868872717,2022-06-13 23:04:23.167832
7070,1,10633.869545833,2022-06-13 23:04:23.168505
7071,1,10633.870125406,2022-06-13 23:04:23.169109
7072,1,10633.870818499,2022-06-13 23:04:23.169778
7073,1,10633.871460035,2022-06-13 23:04:23.170419
7074,1,10633.881850328,2022-06-13 23:04:23.180811
7075,1,10633.882578257,2022-06-13 23:04:23.181539
7076,1,10633.883211834,2022-06-13 23:04:23.182172
7077,1,10633.883803641,2022-06-13 23:04:23.182764
7078,1,10633.884458773,2022-06-13 23:04:23.183419
7079,1,10633.885046494,2022-06-13 23:04:23.184008
7080,1,10633.885715876,2022-06-13 23:04:23.184676
7081,1,10633.886379291,2022-06-13 23:04:23.185339
7082,1,10633.887068488,2022-06-13 23:04:23.186029
7083,1,10633.887660093,2022-06-13 23:04:23.186620
7084,1,10633.888319446,2022-06-13 23:04:23.187279
7085,1,10633.898440394,2022-06-13 23:04:23.197402
7086,1,10633.899128837,2022-06-13 23:04:23.198090
7087,1,10633.899727734,2022-06-13 23:04:23.198688
7088,1,10633.900385638,2022-06-13 23:04:23.199346
7089,1,10633.900996495,2022-06-13 23:04:23.199957
7090,1,10633.901632699,2022-06-13 23:04:23.200593
7091,1,10633.902244761,2022-06-13 23:04:23.201206
7092,1,10633.902882236,2022-06-13 23:04:23.201843
7093,1,10633.903526981,2022-06-13 23:04:23.202487
7094,1,10633.904208964,2022-06-13 23:04:23.203170
7095,1,10633.904804089,2022-06-13 23:04:23.203764
7096,1,10633.915313937,2022-06-13 23:04:23.214276
7097,1,10633.916067931,2022-06-13 23:04:23.215030
7098,1,10633.916742383,2022-06-13 23:04:23.215704
7099,1,10633.917393383,2022-06-13 23:04:23.216354
7100,1,10633.918100318,2022-06-13 23:04:23.217062
7101,1,10633.918762077,2022-06-13 23:04:23.217724
7102,1,10633.919404332,2022-06-13 23:04:23.218365
7103,1,10633.920042993,2022-06-13 23:04:23.219004
7104,1,10633.920676573,2022-06-13 23:04:23.219638
7105,1,10633.921326008,2022-06-13 23:04:23.220287
7106,1,10633.921939003,2022-06-13 23:04:23.220899
7107,1,10633.931834221,2022-06-13 23:04:23.230796
7108,1,10633.932608037,2022-06-13 23:04:23.231571
7109,1,10633.933266637,2022-06-13 23:04:23.232228
7110,1,10633.933921676,2022-06-13 23:04:23.232884
7111,1,10633.934619699,2022-06-13 23:04:23.233582
7112,1,10633.935303049,2022-06-13 23:04:23.234264
7113,1,10633.935912833,2022-06-13 23:04:23.234874
7114,1,10633.936548838,2022-06-13 23:04:23.235510
7115,1,10633.937186807,2022-06-13 23:04:23.236149
7116,1,10633.937831797,2022-06-13 23:04:23.236793
7117,1,10633.938430291,2022-06-13 23:04:23.237392
7118,1,10633.948429813,2022-06-13 23:04:23.247392
7119,1,10633.949233401,2022-06-13 23:04:23.248196
7120,1,10633.949836674,2022-06-13 23:04:23.248800
7121,1,10633.950511037,2022-06-13 23:04:23.249473
7122,1,10633.951116125,2022-06-13 23:04:23.250079
7123,1,10633.951766417,2022-06-13 23:04:23.250728
7124,1,10633.952350691,2022-06-13 23:04:23.251312
7125,1,10633.952992611,2022-06-13 23:04:23.251954
7126,1,10633.953652963,2022-06-13 23:04:23.252615
7127,1,10633.954317554,2022-06-13 23:04:23.253279
7128,1,10633.954984562,2022-06-13 23:04:23.253946
7129,1,10633.965139875,2022-06-13 23:04:23.264103
7130,1,10633.965908379,2022-06-13 23:04:23.264874
7131,1,10633.966569668,2022-06-13 23:04:23.265532
7132,1,10633.967197559,2022-06-13 23:04:23.266160
7133,1,10633.967846155,2022-06-13 23:04:23.266808
7134,1,10633.968494927,2022-06-13 23:04:23.267457
7135,1,10633.969142226,2022-06-13 23:04:23.268104
7136,1,10633.969837697,2022-06-13 23:04:23.268802
7137,1,10633.970484974,2022-06-13 23:04:23.269448
7138,1,10633.971175762,2022-06-13 23:04:23.270139
7139,1,10633.971777633,2022-06-13 23:04:23.270746
7140,1,10633.982165516,2022-06-13 23:04:23.281130
7141,1,10633.982961166,2022-06-13 23:04:23.281925
7142,1,10633.983620006,2022-06-13 23:04:23.282584
7143,1,10633.984330685,2022-06-13 23:04:23.283297
7144,1,10633.984959963,2022-06-13 23:04:23.283924
7145,1,10633.985684778,2022-06-13 23:04:23.284661
7146,1,10633.986430036,2022-06-13 23:04:23.285394
7147,1,10633.987043292,2022-06-13 23:04:23.286007
7148,1,10633.987665179,2022-06-13 23:04:23.286629
7149,1,10633.988303845,2022-06-13 23:04:23.287269
7150,1,10633.988954884,2022-06-13 23:04:23.287919
7151,1,10633.998639205,2022-06-13 23:04:23.297603
7152,1,10633.999435444,2022-06-13 23:04:23.298400
7153,1,10634.000063033,2022-06-13 23:04:23.299027
7154,1,10634.000705323,2022-06-13 23:04:23.299670
7155,1,10634.001358512,2022-06-13 23:04:23.300323
7156,1,10634.001987162,2022-06-13 23:04:23.300952
7157,1,10634.002630057,2022-06-13 23:04:23.301595
7158,1,10634.003249958,2022-06-13 23:04:23.302214
7159,1,10634.003890782,2022-06-13 23:04:23.302856
7160,1,10634.004510493,2022-06-13 23:04:23.303475
7161,1,10634.005188728,2022-06-13 23:04:23.304153
7162,1,10634.015381453,2022-06-13 23:04:23.314347
7163,1,10634.016263342,2022-06-13 23:04:23.315229
7164,1,10634.016918022,2022-06-13 23:04:23.315883
7165,1,10634.017532149,2022-06-13 23:04:23.316497
7166,1,10634.018200088,2022-06-13 23:04:23.317165
7167,1,10634.018833286,2022-06-13 23:04:23.317798
7168,1,10634.019433445,2022-06-13 23:04:23.318398
7169,1,10634.020050233,2022-06-13 23:04:23.319024
7170,1,10634.020715971,2022-06-13 23:04:23.319680
7171,1,10634.021355684,2022-06-13 23:04:23.320321
7172,1,10634.022060856,2022-06-13 23:04:23.321026
7173,1,10634.032090938,2022-06-13 23:04:23.331058
7174,1,10634.032874434,2022-06-13 23:04:23.331840
7175,1,10634.033556443,2022-06-13 23:04:23.332522
7176,1,10634.034222653,2022-06-13 23:04:23.333187
7177,1,10634.034899337,2022-06-13 23:04:23.333868
7178,1,10634.035586564,2022-06-13 23:04:23.334552
7179,1,10634.036280368,2022-06-13 23:04:23.335246
7180,1,10634.036889889,2022-06-13 23:04:23.335855
7181,1,10634.037521374,2022-06-13 23:04:23.336487
7182,1,10634.038175734,2022-06-13 23:04:23.337142
7183,1,10634.038778358,2022-06-13 23:04:23.337743
7184,1,10634.048623422,2022-06-13 23:04:23.347590
7185,1,10634.049420441,2022-06-13 23:04:23.348386
7186,1,10634.050099204,2022-06-13 23:04:23.349065
7187,1,10634.050785257,2022-06-13 23:04:23.349752
7188,1,10634.051460767,2022-06-13 23:04:23.350426
7189,1,10634.052060887,2022-06-13 23:04:23.351027
7190,1,10634.052755956,2022-06-13 23:04:23.351721
7191,1,10634.053422617,2022-06-13 23:04:23.352388
7192,1,10634.054101394,2022-06-13 23:04:23.353067
7193,1,10634.054737324,2022-06-13 23:04:23.353713
7194,1,10634.055430034,2022-06-13 23:04:23.354400
7195,1,10634.065191839,2022-06-13 23:04:23.364158
7196,1,10634.065887487,2022-06-13 23:04:23.364853
7197,1,10634.066554396,2022-06-13 23:04:23.365520
7198,1,10634.067230172,2022-06-13 23:04:23.366196
7199,1,10634.067885445,2022-06-13 23:04:23.366862
7200,1,10634.068584297,2022-06-13 23:04:23.367551
7201,1,10634.069194777,2022-06-13 23:04:23.368161
7202,1,10634.069878884,2022-06-13 23:04:23.368845
7203,1,10634.070511164,2022-06-13 23:04:23.369478
7204,1,10634.071187782,2022-06-13 23:04:23.370153
7205,1,10634.071832282,2022-06-13 23:04:23.370798
7206,1,10634.081941396,2022-06-13 23:04:23.380909
7207,1,10634.082714386,2022-06-13 23:04:23.381681
7208,1,10634.083359528,2022-06-13 23:04:23.382325
7209,1,10634.084011317,2022-06-13 23:04:23.382979
7210,1,10634.084669968,2022-06-13 23:04:23.383636
7211,1,10634.085327821,2022-06-13 23:04:23.384294
7212,1,10634.085981625,2022-06-13 23:04:23.384962
7213,1,10634.086638731,2022-06-13 23:04:23.385605
7214,1,10634.087280255,2022-06-13 23:04:23.386247
7215,1,10634.087916535,2022-06-13 23:04:23.386883
7216,1,10634.088645128,2022-06-13 23:04:23.387612
7217,1,10634.098591495,2022-06-13 23:04:23.397559
7218,1,10634.099367274,2022-06-13 23:04:23.398335
7219,1,10634.100068532,2022-06-13 23:04:23.399035
7220,1,10634.100682721,2022-06-13 23:04:23.399649
7221,1,10634.101321171,2022-06-13 23:04:23.400288
7222,1,10634.101951932,2022-06-13 23:04:23.400919
7223,1,10634.102545683,2022-06-13 23:04:23.401513
7224,1,10634.103239696,2022-06-13 23:04:23.402206
7225,1,10634.103900527,2022-06-13 23:04:23.402867
7226,1,10634.104518287,2022-06-13 23:04:23.403485
7227,1,10634.105145566,2022-06-13 23:04:23.404112
7228,1,10634.115208937,2022-06-13 23:04:23.414178
7229,1,10634.115941928,2022-06-13 23:04:23.414909
7230,1,10634.116549494,2022-06-13 23:04:23.415518
7231,1,10634.117197648,2022-06-13 23:04:23.416164
7232,1,10634.117804415,2022-06-13 23:04:23.416772
7233,1,10634.118449502,2022-06-13 23:04:23.417416
7234,1,10634.119115337,2022-06-13 23:04:23.418082
7235,1,10634.119739597,2022-06-13 23:04:23.418707
7236,1,10634.120379112,2022-06-13 23:04:23.419346
7237,1,10634.120994098,2022-06-13 23:04:23.419961
7238,1,10634.121638995,2022-06-13 23:04:23.420606
7239,1,10634.131749222,2022-06-13 23:04:23.430718
7240,1,10634.132452841,2022-06-13 23:04:23.431421
7241,1,10634.133051052,2022-06-13 23:04:23.432018
7242,1,10634.133656673,2022-06-13 23:04:23.432625
7243,1,10634.134321722,2022-06-13 23:04:23.433289
7244,1,10634.134909082,2022-06-13 23:04:23.433877
7245,1,10634.135591397,2022-06-13 23:04:23.434558
7246,1,10634.136218407,2022-06-13 23:04:23.435186
7247,1,10634.136862513,2022-06-13 23:04:23.435829
7248,1,10634.137490054,2022-06-13 23:04:23.436457
7249,1,10634.138159902,2022-06-13 23:04:23.437127
7250,1,10634.148462356,2022-06-13 23:04:23.447431
7251,1,10634.149268926,2022-06-13 23:04:23.448237
7252,1,10634.149906427,2022-06-13 23:04:23.448875
7253,1,10634.150515382,2022-06-13 23:04:23.449484
7254,1,10634.151194291,2022-06-13 23:04:23.450162
7255,1,10634.151783438,2022-06-13 23:04:23.450751
7256,1,10634.152434813,2022-06-13 23:04:23.451402
7257,1,10634.153057294,2022-06-13 23:04:23.452026
7258,1,10634.153716605,2022-06-13 23:04:23.452684
7259,1,10634.154318962,2022-06-13 23:04:23.453287
7260,1,10634.154986078,2022-06-13 23:04:23.453954
7261,1,10634.165296374,2022-06-13 23:04:23.464267
7262,1,10634.166074806,2022-06-13 23:04:23.465044
7263,1,10634.166726209,2022-06-13 23:04:23.465695
7264,1,10634.167378581,2022-06-13 23:04:23.466347
7265,1,10634.167981374,2022-06-13 23:04:23.466950
7266,1,10634.168634002,2022-06-13 23:04:23.467603
7267,1,10634.169260708,2022-06-13 23:04:23.468229
7268,1,10634.169873054,2022-06-13 23:04:23.468842
7269,1,10634.170578573,2022-06-13 23:04:23.469548
7270,1,10634.171172514,2022-06-13 23:04:23.470141
7271,1,10634.171794094,2022-06-13 23:04:23.470763
7272,1,10634.181788091,2022-06-13 23:04:23.480758
7273,1,10634.182525496,2022-06-13 23:04:23.481496
7274,1,10634.183198535,2022-06-13 23:04:23.482168
7275,1,10634.183789048,2022-06-13 23:04:23.482758
7276,1,10634.184426414,2022-06-13 23:04:23.483395
7277,1,10634.185082915,2022-06-13 23:04:23.484052
7278,1,10634.185742002,2022-06-13 23:04:23.484710
7279,1,10634.186386808,2022-06-13 23:04:23.485356
7280,1,10634.187089886,2022-06-13 23:04:23.486059
7281,1,10634.187675728,2022-06-13 23:04:23.486644
7282,1,10634.188337449,2022-06-13 23:04:23.487307
7283,1,10634.198458097,2022-06-13 23:04:23.497429
7284,1,10634.199229737,2022-06-13 23:04:23.498200
7285,1,10634.199877927,2022-06-13 23:04:23.498848
7286,1,10634.200527603,2022-06-13 23:04:23.499497
7287,1,10634.201202361,2022-06-13 23:04:23.500172
7288,1,10634.201910853,2022-06-13 23:04:23.500881
7289,1,10634.202574164,2022-06-13 23:04:23.501544
7290,1,10634.203247133,2022-06-13 23:04:23.502217
7291,1,10634.203866119,2022-06-13 23:04:23.502836
7292,1,10634.204485358,2022-06-13 23:04:23.503455
7293,1,10634.205132482,2022-06-13 23:04:23.504102
7294,1,10634.215123053,2022-06-13 23:04:23.514094
7295,1,10634.215920975,2022-06-13 23:04:23.514891
7296,1,10634.216557658,2022-06-13 23:04:23.515529
7297,1,10634.217186482,2022-06-13 23:04:23.516157
7298,1,10634.217776322,2022-06-13 23:04:23.516747
7299,1,10634.218453918,2022-06-13 23:04:23.517424
7300,1,10634.219066435,2022-06-13 23:04:23.518037
7301,1,10634.219705557,2022-06-13 23:04:23.518676
7302,1,10634.220349997,2022-06-13 23:04:23.519320
7303,1,10634.220990222,2022-06-13 23:04:23.519960
7304,1,10634.221637328,2022-06-13 23:04:23.520607
7305,1,10634.231884859,2022-06-13 23:04:23.530856
7306,1,10634.232691873,2022-06-13 23:04:23.531663
7307,1,10634.233345341,2022-06-13 23:04:23.532316
7308,1,10634.234002796,2022-06-13 23:04:23.532973
7309,1,10634.234643354,2022-06-13 23:04:23.533614
7310,1,10634.235290482,2022-06-13 23:04:23.534261
7311,1,10634.235916721,2022-06-13 23:04:23.534888
7312,1,10634.236540609,2022-06-13 23:04:23.535511
7313,1,10634.237139335,2022-06-13 23:04:23.536110
7314,1,10634.237808006,2022-06-13 23:04:23.536778
7315,1,10634.238419675,2022-06-13 23:04:23.537391
7316,1,10634.248608372,2022-06-13 23:04:23.547581
7317,1,10634.249457193,2022-06-13 23:04:23.548431
7318,1,10634.250060881,2022-06-13 23:04:23.549033
7319,1,10634.250749769,2022-06-13 23:04:23.549722
7320,1,10634.251462793,2022-06-13 23:04:23.550435
7321,1,10634.252138328,2022-06-13 23:04:23.551111
7322,1,10634.252801032,2022-06-13 23:04:23.551773
7323,1,10634.253395217,2022-06-13 23:04:23.552366
7324,1,10634.254051523,2022-06-13 23:04:23.553023
7325,1,10634.254666258,2022-06-13 23:04:23.553638
7326,1,10634.255316579,2022-06-13 23:04:23.554288
7327,1,10634.265537781,2022-06-13 23:04:23.564510
7328,1,10634.266225214,2022-06-13 23:04:23.565197
7329,1,10634.266867091,2022-06-13 23:04:23.565839
7330,1,10634.267561802,2022-06-13 23:04:23.566535
7331,1,10634.268268321,2022-06-13 23:04:23.567242
7332,1,10634.269018038,2022-06-13 23:04:23.567991
7333,1,10634.269652691,2022-06-13 23:04:23.568625
7334,1,10634.270317692,2022-06-13 23:04:23.569290
7335,1,10634.270987114,2022-06-13 23:04:23.569958
7336,1,10634.271624328,2022-06-13 23:04:23.570596
7337,1,10634.272247135,2022-06-13 23:04:23.571219
7338,1,10634.282052176,2022-06-13 23:04:23.581025
7339,1,10634.282844003,2022-06-13 23:04:23.581817
7340,1,10634.283531315,2022-06-13 23:04:23.582505
7341,1,10634.284196758,2022-06-13 23:04:23.583169
7342,1,10634.284809686,2022-06-13 23:04:23.583782
7343,1,10634.285454641,2022-06-13 23:04:23.584427
7344,1,10634.286125939,2022-06-13 23:04:23.585099
7345,1,10634.286777982,2022-06-13 23:04:23.585751
7346,1,10634.287379059,2022-06-13 23:04:23.586352
7347,1,10634.287990759,2022-06-13 23:04:23.586963
7348,1,10634.288631833,2022-06-13 23:04:23.587604
7349,1,10634.298562883,2022-06-13 23:04:23.597537
7350,1,10634.299400168,2022-06-13 23:04:23.598375
7351,1,10634.300043396,2022-06-13 23:04:23.599016
7352,1,10634.300635056,2022-06-13 23:04:23.599609
7353,1,10634.301312658,2022-06-13 23:04:23.600286
7354,1,10634.301979564,2022-06-13 23:04:23.600952
7355,1,10634.302583523,2022-06-13 23:04:23.601557
7356,1,10634.303230067,2022-06-13 23:04:23.602203
7357,1,10634.303878003,2022-06-13 23:04:23.602851
7358,1,10634.304494979,2022-06-13 23:04:23.603469
7359,1,10634.305146956,2022-06-13 23:04:23.604121
7360,1,10634.315572574,2022-06-13 23:04:23.614548
7361,1,10634.316424257,2022-06-13 23:04:23.615399
7362,1,10634.317083976,2022-06-13 23:04:23.616058
7363,1,10634.317813607,2022-06-13 23:04:23.616789
7364,1,10634.318499486,2022-06-13 23:04:23.617475
7365,1,10634.319134806,2022-06-13 23:04:23.618111
7366,1,10634.319770255,2022-06-13 23:04:23.618746
7367,1,10634.320412713,2022-06-13 23:04:23.619389
7368,1,10634.321050817,2022-06-13 23:04:23.620026
7369,1,10634.321682804,2022-06-13 23:04:23.620657
7370,1,10634.322334215,2022-06-13 23:04:23.621311
7371,1,10634.332326087,2022-06-13 23:04:23.631303
7372,1,10634.333139128,2022-06-13 23:04:23.632116
7373,1,10634.333816063,2022-06-13 23:04:23.632791
7374,1,10634.334485006,2022-06-13 23:04:23.633461
7375,1,10634.335183517,2022-06-13 23:04:23.634171
7376,1,10634.335917285,2022-06-13 23:04:23.634893
7377,1,10634.336597301,2022-06-13 23:04:23.635573
7378,1,10634.337234403,2022-06-13 23:04:23.636211
7379,1,10634.337877217,2022-06-13 23:04:23.636853
7380,1,10634.338486358,2022-06-13 23:04:23.637461
7381,1,10634.339099614,2022-06-13 23:04:23.638075
7382,1,10634.349066918,2022-06-13 23:04:23.648043
7383,1,10634.349901728,2022-06-13 23:04:23.648877
7384,1,10634.350543656,2022-06-13 23:04:23.649520
7385,1,10634.351156003,2022-06-13 23:04:23.650132
7386,1,10634.351812444,2022-06-13 23:04:23.650787
7387,1,10634.352431977,2022-06-13 23:04:23.651407
7388,1,10634.353065277,2022-06-13 23:04:23.652040
7389,1,10634.353698491,2022-06-13 23:04:23.652674
7390,1,10634.354336262,2022-06-13 23:04:23.653311
7391,1,10634.354997803,2022-06-13 23:04:23.653975
7392,1,10634.355618913,2022-06-13 23:04:23.654595
7393,1,10634.365356756,2022-06-13 23:04:23.664333
7394,1,10634.366161178,2022-06-13 23:04:23.665138
7395,1,10634.366829141,2022-06-13 23:04:23.665805
7396,1,10634.367487517,2022-06-13 23:04:23.666463
7397,1,10634.368153633,2022-06-13 23:04:23.667130
7398,1,10634.368843888,2022-06-13 23:04:23.667897
7399,1,10634.369617403,2022-06-13 23:04:23.668596
7400,1,10634.370234287,2022-06-13 23:04:23.669210
7401,1,10634.370852209,2022-06-13 23:04:23.669828
7402,1,10634.371453922,2022-06-13 23:04:23.670429
7403,1,10634.372179217,2022-06-13 23:04:23.671156
7404,1,10634.382179076,2022-06-13 23:04:23.681156
7405,1,10634.382959101,2022-06-13 23:04:23.681936
7406,1,10634.383609435,2022-06-13 23:04:23.682585
7407,1,10634.384247361,2022-06-13 23:04:23.683224
7408,1,10634.384930817,2022-06-13 23:04:23.683908
7409,1,10634.385620657,2022-06-13 23:04:23.684598
7410,1,10634.386300933,2022-06-13 23:04:23.685290
7411,1,10634.386990374,2022-06-13 23:04:23.685966
7412,1,10634.387645366,2022-06-13 23:04:23.686621
7413,1,10634.388309901,2022-06-13 23:04:23.687286
7414,1,10634.388937993,2022-06-13 23:04:23.687914
7415,1,10634.398994804,2022-06-13 23:04:23.697973
7416,1,10634.399786336,2022-06-13 23:04:23.698765
7417,1,10634.400410053,2022-06-13 23:04:23.699388
